Tiempo(s)	Amplitud(mm)
# npts=17603
# fs=50.0000 Hz
# duracion=352.0400 s

19.160000	3.683589
19.180000	3.902674
19.200000	4.806563
19.220000	4.446209
19.240000	0.661644
19.260000	-3.213377
19.280000	-5.171937
19.300000	-1.832792
19.320000	0.449235
19.340000	-3.820823
19.360000	-3.856633
19.380000	-5.785464
19.400000	-4.604372
19.420000	2.415494
19.440000	2.028279
19.460000	-0.946954
19.480000	0.263019
19.500000	9.605487
19.520000	14.162414
19.540000	10.044921
19.560000	8.595857
19.580000	4.242278
19.600000	-0.932056
19.620000	-5.187245
19.640000	-9.454977
19.660000	-7.601723
19.680000	-1.511700
19.700000	3.038326
19.720000	3.516896
19.740000	0.428096
19.760000	-0.804921
19.780000	1.279821
19.800000	1.553884
19.820000	0.029798
19.840000	-1.911447
19.860000	-0.818501
19.880000	1.166665
19.900000	2.407863
19.920000	3.808828
19.940000	1.941253
19.960000	2.062471
19.980000	4.401005
20.000000	6.822967
20.020000	5.516607
20.040000	0.969571
20.060000	-2.210546
20.080000	-6.873491
20.100000	-8.995996
20.120000	-11.136900
20.140000	-14.858422
20.160000	-14.763113
20.180000	-9.040773
20.200000	0.652483
20.220000	11.425213
20.240000	20.451214
20.260000	21.081762
20.280000	17.634087
20.300000	13.223542
20.320000	2.634557
20.340000	-15.959758
20.360000	-31.508388
20.380000	-36.302047
20.400000	-38.915336
20.420000	-29.345502
20.440000	-10.029785
20.460000	3.388753
20.480000	20.754845
20.500000	38.447463
20.520000	42.059020
20.540000	32.613447
20.560000	17.934788
20.580000	3.618518
20.600000	-7.382049
20.620000	-15.672610
20.640000	-29.011529
20.660000	-40.951091
20.680000	-40.773123
20.700000	-31.297441
20.720000	-16.723449
20.740000	-3.325851
20.760000	9.104345
20.780000	12.384735
20.800000	0.348538
20.820000	-8.284908
20.840000	-4.057577
20.860000	7.910641
20.880000	20.033409
20.900000	41.333649
20.920000	72.989509
20.940000	88.444874
20.960000	83.955669
20.980000	64.087338
21.000000	34.867557
21.020000	11.240446
21.040000	-10.403067
21.060000	-34.504902
21.080000	-51.705835
21.100000	-59.424175
21.120000	-59.261487
21.140000	-54.394778
21.160000	-51.326932
21.180000	-43.516935
21.200000	-35.741932
21.220000	-28.919686
21.240000	-15.707297
21.260000	-4.159674
21.280000	10.672946
21.300000	27.067352
21.320000	34.549815
21.340000	32.101822
21.360000	25.136787
21.380000	15.391351
